0.0825,0.78367,-0.17728,0.74531,-0.351,0.30797,0.47588
0.080664,0.78436,-0.17768,0.76193,-0.31331,0.33137,0.45989
0.078872,0.78519,-0.17797,0.77663,-0.27484,0.35394,0.44275
0.077141,0.78618,-0.17813,0.7894,-0.23568,0.37563,0.42451
0.075489,0.7873,-0.17818,0.80019,-0.19593,0.39637,0.40521
0.073931,0.78856,-0.1781,0.80898,-0.1557,0.41613,0.38489
0.072485,0.78992,-0.17791,0.81575,-0.11507,0.43485,0.36361
0.071163,0.79139,-0.17759,0.82049,-0.074155,0.45248,0.34142
